CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15426.0,5,5,1134.85,4,4,3,443,Others
15428.0,23,3,668.97,3,3,2,332,Others
15430.0,103,2,954.75,2,2,3,223,Others
15431.0,138,1,153.24,1,1,1,111,Others
15432.0,177,1,149.57,1,1,1,111,Others
15434.0,10,6,1525.5800000000002,4,4,3,443,Others
15437.0,276,1,193.29000000000002,1,1,1,111,Others
15439.0,40,4,1269.05,3,3,3,333,Others
15441.0,32,3,1254.21,3,3,3,333,Others
15443.0,110,7,1900.64,2,4,4,244,Others
15445.0,226,1,171.0,1,1,1,111,Others
15446.0,12,3,399.75,4,3,2,432,Others
15447.0,163,4,337.71000000000004,1,3,2,132,Others
15448.0,310,1,294.17,1,1,1,111,Others
15451.0,70,2,226.86,2,2,1,221,Others
15452.0,26,3,1256.63,3,3,3,333,Others
15454.0,254,1,126.89,1,1,1,111,Others
15455.0,233,1,38.25,1,1,1,111,Others
15456.0,39,7,1656.93,3,4,3,343,Others
15458.0,38,1,208.79999999999998,3,1,1,311,Others
15459.0,53,2,202.82999999999998,3,2,1,321,Others
15461.0,96,2,429.7,2,2,2,222,Others
15462.0,81,1,502.45,2,1,2,212,Others
15465.0,5,15,5281.53,4,4,4,444,Best Customers
15466.0,25,3,1225.93,3,3,3,333,Others
15468.0,28,1,962.97,3,1,3,313,Others
15469.0,74,1,335.7,2,1,2,212,Others
15470.0,211,1,63.419999999999995,1,1,1,111,Others
15471.0,16,2,837.53,4,2,3,423,Others
15473.0,80,1,274.8,2,1,1,211,Others
15474.0,231,1,150.35,1,1,1,111,Others
15476.0,16,4,2209.98,4,3,4,434,Others
15477.0,285,1,368.4,1,1,2,112,Others
15478.0,211,1,583.56,1,1,2,112,Others
15479.0,369,1,147.4,1,1,1,111,Others
15480.0,101,4,5373.5,2,3,4,234,Others
15481.0,37,1,1993.34,3,1,4,314,Others
15482.0,22,7,3537.6,3,4,4,344,Others
15483.0,21,6,592.56,3,4,2,342,Others
15484.0,176,2,1061.69,1,2,3,123,Others
15485.0,9,5,3186.01,4,4,4,444,Best Customers
15486.0,163,1,102.0,1,1,1,111,Others
15487.0,315,1,231.32,1,1,1,111,Others
15488.0,92,4,340.6,2,3,2,232,Others
15489.0,36,5,1285.3300000000002,3,4,3,343,Others
15490.0,66,1,210.85,2,1,1,211,Others
15493.0,25,4,2168.27,3,3,4,334,Others
15494.0,114,3,2422.02,2,3,4,234,Others
15495.0,15,1,246.5,4,1,1,411,Others
15496.0,267,1,146.14000000000001,1,1,1,111,Others
15497.0,18,7,7395.19,4,4,4,444,Best Customers
15498.0,2,19,12633.18,4,4,4,444,Best Customers
15499.0,359,1,158.65,1,1,1,111,Others
15501.0,40,2,399.95,3,2,2,322,Others
15502.0,4,5,3548.34,4,4,4,444,Best Customers
15503.0,362,1,116.26,1,1,1,111,Others
15504.0,156,3,349.87,1,3,2,132,Others
15506.0,17,3,1058.25,4,3,3,433,Others
15509.0,16,1,152.41,4,1,1,411,Others
15512.0,26,2,210.58,3,2,1,321,Others
15513.0,1,18,12992.33,4,4,4,444,Best Customers
15514.0,15,7,2368.34,4,4,4,444,Best Customers
15515.0,23,1,171.81,3,1,1,311,Others
15518.0,15,7,2268.44,4,4,4,444,Best Customers
15519.0,19,2,344.61,3,2,2,322,Others
15521.0,36,8,4098.04,3,4,4,344,Others
15523.0,24,15,16847.18,3,4,4,344,Others
15524.0,242,1,151.4,1,1,1,111,Others
15525.0,9,2,430.78,4,2,2,422,Others
15527.0,30,15,3126.36,3,4,4,344,Others
15529.0,2,2,1116.72,4,2,3,423,Others
15530.0,148,1,311.37,1,1,2,112,Others
15532.0,12,6,2174.12,4,4,4,444,Best Customers
15534.0,361,1,162.25,1,1,1,111,Others
15535.0,40,2,541.47,3,2,2,322,Others
15536.0,45,1,259.09,3,1,1,311,Others
15538.0,173,6,3358.3999999999996,1,4,4,144,Others
15540.0,11,1,247.38,4,1,1,411,Others
15542.0,148,3,855.71,1,3,3,133,Others
15543.0,95,1,114.4,2,1,1,211,Others
15544.0,8,12,4615.72,4,4,4,444,Best Customers
15545.0,7,1,135.32999999999998,4,1,1,411,Others
15546.0,242,2,1079.1000000000001,1,2,3,123,Others
15547.0,12,12,5146.45,4,4,4,444,Best Customers
15548.0,231,1,158.09,1,1,1,111,Others
15549.0,57,5,652.7,2,4,2,242,Others
15550.0,14,8,1635.42,4,4,3,443,Others
15551.0,30,6,1243.75,3,4,3,343,Others
15552.0,259,1,162.4,1,1,1,111,Others
15555.0,1,22,7267.83,4,4,4,444,Best Customers
15558.0,275,1,202.68,1,1,1,111,Others
15559.0,204,1,1109.4,1,1,3,113,Others
15560.0,33,2,153.52,3,2,1,321,Others
15561.0,19,4,1133.8,3,3,3,333,Others
15562.0,60,2,536.88,2,2,2,222,Others
15563.0,150,3,1459.02,1,3,3,133,Others
15564.0,99,2,70.74000000000001,2,2,1,221,Others
15566.0,28,2,227.87,3,2,1,321,Others
15569.0,26,5,2207.74,3,4,4,344,Others
15570.0,5,14,5105.32,4,4,4,444,Best Customers
15571.0,22,10,3241.92,3,4,4,344,Others
15572.0,16,3,1431.78,4,3,3,433,Others
15573.0,254,3,597.23,1,3,2,132,Others
15574.0,8,3,774.84,4,3,3,433,Others
15575.0,255,1,30.1,1,1,1,111,Others
15577.0,359,2,137.15,1,2,1,121,Others
15579.0,19,3,923.03,3,3,3,333,Others
15580.0,12,8,1375.39,4,4,3,443,Others
15581.0,2,26,4076.9700000000003,4,4,4,444,Best Customers
15583.0,12,1,95.96,4,1,1,411,Others
15584.0,35,2,547.34,3,2,2,322,Others
15586.0,228,3,1139.1,1,3,3,133,Others
15587.0,28,3,608.4000000000001,3,3,2,332,Others
15588.0,313,1,579.6,1,1,2,112,Others
15590.0,18,5,1496.6,4,4,3,443,Others
15591.0,218,3,217.9,1,3,1,131,Others
15595.0,123,1,357.6,2,1,2,212,Others
15596.0,1,5,1723.45,4,4,4,444,Best Customers
15597.0,211,1,238.8,1,1,1,111,Others
15598.0,63,1,307.34,2,1,2,212,Others
15599.0,81,1,488.32,2,1,2,212,Others
15600.0,64,4,1199.31,2,3,3,233,Others
15601.0,8,17,8183.56,4,4,4,444,Best Customers
15602.0,4,8,1932.64,4,4,4,444,Best Customers
15603.0,284,1,40.0,1,1,1,111,Others
15605.0,9,5,738.57,4,4,3,443,Others
15606.0,26,8,2310.83,3,4,4,344,Others
15607.0,179,8,1604.21,1,4,3,143,Others
15608.0,51,1,692.3,3,1,2,312,Others
15611.0,19,13,1405.83,3,4,3,343,Others
15613.0,246,1,433.71999999999997,1,1,2,112,Others
15614.0,73,4,3147.36,2,3,4,234,Others
15615.0,26,24,10974.23,3,4,4,344,Others
15616.0,74,1,317.11,2,1,2,212,Others
15617.0,32,3,828.5500000000001,3,3,3,333,Others
15620.0,45,1,389.18,3,1,2,312,Others
15622.0,63,8,4143.05,2,4,4,244,Others
15623.0,29,7,2136.02,3,4,4,344,Others
15625.0,12,5,1702.1399999999999,4,4,3,443,Others
15626.0,57,1,391.72,2,1,2,212,Others
15627.0,93,2,566.9,2,2,2,222,Others
15628.0,2,9,2782.02,4,4,4,444,Best Customers
15629.0,86,4,2240.9,2,3,4,234,Others
15630.0,280,1,295.05,1,1,1,111,Others
15631.0,278,1,596.67,1,1,2,112,Others
15633.0,145,13,4335.96,1,4,4,144,Others
15634.0,19,1,311.1,3,1,2,312,Others
15635.0,31,1,100.35,3,1,1,311,Others
15636.0,73,2,719.82,2,2,3,223,Others
15637.0,49,4,574.23,3,3,2,332,Others
15638.0,14,6,2265.2,4,4,4,444,Best Customers
15639.0,87,2,639.76,2,2,2,222,Others
15640.0,8,15,11411.92,4,4,4,444,Best Customers
15641.0,32,8,3458.35,3,4,4,344,Others
15642.0,365,1,105.78000000000002,1,1,1,111,Others
15645.0,50,2,443.16,3,2,2,322,Others
15646.0,8,3,526.97,4,3,2,432,Others
15647.0,51,1,169.0,3,1,1,311,Others
15649.0,3,3,1354.35,4,3,3,433,Others
15650.0,157,2,553.88,1,2,2,122,Others
15651.0,56,2,612.76,2,2,2,222,Others
15652.0,23,4,1068.2,3,3,3,333,Others
15658.0,8,4,1399.3700000000001,4,3,3,433,Others
15659.0,22,2,226.04,3,2,1,321,Others
15660.0,1,7,1212.13,4,4,3,443,Others
15661.0,15,6,906.15,4,4,3,443,Others
15662.0,297,2,283.73,1,2,1,121,Others
15664.0,85,3,867.6,2,3,3,233,Others
15665.0,47,3,1764.86,3,3,4,334,Others
15666.0,108,2,632.9399999999999,2,2,2,222,Others
15670.0,192,1,152.15,1,1,1,111,Others
15672.0,361,1,45.300000000000004,1,1,1,111,Others
15673.0,87,5,3478.09,2,4,4,244,Others
15674.0,53,8,4501.63,3,4,4,344,Others
15675.0,40,1,218.35,3,1,1,311,Others
15677.0,57,2,648.4,2,2,2,222,Others
15678.0,31,2,1473.24,3,2,3,323,Others
15680.0,2,8,3173.9,4,4,4,444,Best Customers
15681.0,15,9,1563.54,4,4,3,443,Others
15682.0,235,2,318.24,1,2,2,122,Others
15683.0,109,1,330.79,2,1,2,212,Others
15684.0,183,3,173.95,1,3,1,131,Others
15685.0,86,1,55.980000000000004,2,1,1,211,Others
15686.0,56,1,90.0,2,1,1,211,Others
15688.0,54,1,190.57,2,1,1,211,Others
15689.0,253,1,266.93,1,1,1,111,Others
15691.0,30,3,434.5,3,3,2,332,Others
15693.0,295,1,37.5,1,1,1,111,Others
15694.0,1,12,4331.41,4,4,4,444,Best Customers
15695.0,233,2,721.06,1,2,3,123,Others
15696.0,59,5,1170.1100000000001,2,4,3,243,Others
15697.0,325,1,246.75,1,1,1,111,Others
15698.0,260,1,46.2,1,1,1,111,Others
15702.0,112,2,140.39000000000001,2,2,1,221,Others
15704.0,138,2,1441.04,1,2,3,123,Others
15708.0,5,3,969.19,4,3,3,433,Others
15709.0,225,1,194.6,1,1,1,111,Others
15710.0,53,1,898.87,3,1,3,313,Others
15711.0,192,2,420.25,1,2,2,122,Others
15712.0,15,7,2400.05,4,4,4,444,Best Customers
15713.0,2,3,654.09,4,3,2,432,Others
15714.0,89,3,453.93,2,3,2,232,Others
15715.0,191,5,658.02,1,4,2,142,Others
15716.0,5,8,1913.55,4,4,4,444,Best Customers
15717.0,57,4,456.70000000000005,2,3,2,232,Others
15718.0,176,1,293.79,1,1,1,111,Others
15719.0,17,18,5165.9,4,4,4,444,Best Customers
15720.0,186,1,140.49,1,1,1,111,Others
15722.0,81,6,3022.79,2,4,4,244,Others
15723.0,47,3,740.0,3,3,3,333,Others
15724.0,36,1,92.6,3,1,1,311,Others
15726.0,26,1,321.91,3,1,2,312,Others
15727.0,23,8,4212.65,3,4,4,344,Others
15728.0,15,2,544.6,4,2,2,422,Others
15729.0,36,2,107.55000000000001,3,2,1,321,Others
15730.0,17,2,605.7,4,2,2,422,Others
15731.0,189,1,125.3,1,1,1,111,Others
15732.0,8,9,1387.95,4,4,3,443,Others
15734.0,72,2,923.85,2,2,3,223,Others
15735.0,57,1,327.68,2,1,2,212,Others
15736.0,71,2,1767.12,2,2,4,224,Others
15738.0,8,26,8560.550000000001,4,4,4,444,Best Customers
15741.0,94,2,208.62,2,2,1,221,Others
15742.0,255,1,156.87,1,1,1,111,Others
15747.0,11,6,1553.17,4,4,3,443,Others
15748.0,85,2,465.45000000000005,2,2,2,222,Others
15750.0,2,12,4330.461,4,4,4,444,Best Customers
15751.0,96,11,1380.44,2,4,3,243,Others
15752.0,8,3,1557.96,4,3,3,433,Others
15754.0,129,6,2579.04,2,4,4,244,Others
15755.0,15,11,3628.87,4,4,4,444,Best Customers
15757.0,22,4,2225.94,3,3,4,334,Others
15759.0,147,4,577.8900000000001,1,3,2,132,Others
15760.0,266,2,13916.34,1,2,4,124,Others
15761.0,78,1,143.05,2,1,1,211,Others
15764.0,70,2,1223.1100000000001,2,2,3,223,Others
15765.0,302,1,370.63,1,1,2,112,Others
15766.0,92,2,516.0,2,2,2,222,Others
15768.0,112,31,14687.06,2,4,4,244,Others
15769.0,7,21,32451.6,4,4,4,444,Best Customers
15770.0,248,1,321.45,1,1,2,112,Others
15771.0,240,3,1006.54,1,3,3,133,Others
15772.0,54,1,280.88,2,1,1,211,Others
15773.0,45,1,138.84,3,1,1,311,Others
15774.0,54,5,1017.54,2,4,3,243,Others
15775.0,267,1,45.6,1,1,1,111,Others
15777.0,32,3,715.5,3,3,3,333,Others
15778.0,67,1,307.95,2,1,2,212,Others
15779.0,99,2,124.08000000000001,2,2,1,221,Others
15782.0,66,1,1399.36,2,1,3,213,Others
15784.0,103,2,848.3299999999999,2,2,3,223,Others
15785.0,15,11,3640.96,4,4,4,444,Best Customers
15786.0,53,2,3582.62,3,2,4,324,Others
15788.0,144,1,221.82999999999998,1,1,1,111,Others
15789.0,67,5,1610.71,2,4,3,243,Others
15791.0,165,3,1995.65,1,3,4,134,Others
15792.0,35,2,933.84,3,2,3,323,Others
15793.0,14,5,1433.96,4,4,3,443,Others
15794.0,372,2,777.0,1,2,3,123,Others
15795.0,66,7,1369.8600000000001,2,4,3,243,Others
15796.0,10,9,2463.02,4,4,4,444,Best Customers
15797.0,217,2,613.6800000000001,1,2,2,122,Others
15798.0,128,3,1535.37,2,3,3,233,Others
15799.0,54,1,537.1999999999999,2,1,2,212,Others
15800.0,89,5,530.18,2,4,2,242,Others
15803.0,81,3,1513.84,2,3,3,233,Others
15805.0,21,13,4660.75,3,4,4,344,Others
15807.0,44,2,913.62,3,2,3,323,Others
15808.0,5,18,14482.03,4,4,4,444,Best Customers
15809.0,95,2,758.67,2,2,3,223,Others
15810.0,22,4,1607.06,3,3,3,333,Others
15811.0,1,2,1557.38,4,2,3,423,Others
15812.0,71,7,3400.33,2,4,4,244,Others
15814.0,29,2,689.11,3,2,2,322,Others
15816.0,178,2,144.14999999999998,1,2,1,121,Others
15817.0,56,3,2766.4,2,3,4,234,Others
15818.0,224,1,340.5,1,1,2,112,Others
15819.0,67,6,2029.34,2,4,4,244,Others
15822.0,129,4,954.59,2,3,3,233,Others
15823.0,8,3,3882.17,4,3,4,434,Others
15824.0,89,2,890.94,2,2,3,223,Others
15826.0,204,1,943.97,1,1,3,113,Others
15827.0,8,16,1957.98,4,4,4,444,Best Customers
15828.0,11,1,1108.82,4,1,3,413,Others
15833.0,373,1,80.4,1,1,1,111,Others
15834.0,12,3,1539.24,4,3,3,433,Others
15837.0,121,1,385.03000000000003,2,1,2,212,Others
15838.0,3,16,40519.92,4,4,4,444,Best Customers
15841.0,22,5,1518.35,3,4,3,343,Others
15842.0,29,2,548.8,3,2,2,322,Others
15845.0,172,3,714.51,1,3,3,133,Others
15846.0,21,1,107.01,3,1,1,311,Others
15847.0,64,3,433.3,2,3,2,232,Others
15848.0,257,1,137.99,1,1,1,111,Others
15850.0,12,4,771.87,4,3,3,433,Others
15851.0,162,1,109.73,1,1,1,111,Others
15852.0,162,1,96.55,1,1,1,111,Others
15854.0,12,9,2609.16,4,4,4,444,Best Customers
15855.0,112,1,340.48,2,1,2,212,Others
15856.0,1,26,17703.63,4,4,4,444,Best Customers
15857.0,66,1,273.48,2,1,1,211,Others
15858.0,3,9,2508.77,4,4,4,444,Best Customers
15859.0,68,1,438.46,2,1,2,212,Others
15860.0,4,10,1498.8,4,4,3,443,Others
15861.0,92,4,1222.28,2,3,3,233,Others
15862.0,9,10,2033.64,4,4,4,444,Best Customers
15863.0,253,3,286.26,1,3,1,131,Others
15864.0,17,1,244.44000000000003,4,1,1,411,Others
15865.0,49,2,1346.29,3,2,3,323,Others
15867.0,5,17,5224.81,4,4,4,444,Best Customers
15868.0,219,1,94.53,1,1,1,111,Others
15869.0,262,1,171.47,1,1,1,111,Others
15870.0,32,3,506.02,3,3,2,332,Others
15871.0,73,1,33.099999999999994,2,1,1,211,Others
15872.0,14,2,413.0,4,2,2,422,Others
15873.0,135,4,313.91999999999996,2,3,2,232,Others
15874.0,23,14,6878.88,3,4,4,344,Others
15875.0,282,1,108.52,1,1,1,111,Others
15876.0,45,2,1449.1399999999999,3,2,3,323,Others
15878.0,197,2,330.77,1,2,2,122,Others
15879.0,40,4,1137.8,3,3,3,333,Others
15880.0,5,1,329.03000000000003,4,1,2,412,Others
15882.0,4,6,979.62,4,4,3,443,Others
15884.0,68,2,244.60000000000002,2,2,1,221,Others
15885.0,19,12,1572.47,3,4,3,343,Others
15886.0,52,3,871.78,3,3,3,333,Others
15887.0,42,3,1027.15,3,3,3,333,Others
15888.0,36,2,260.85,3,2,1,321,Others
15889.0,5,7,1279.6,4,4,3,443,Others
15890.0,30,5,535.65,3,4,2,342,Others
15892.0,305,1,128.2,1,1,1,111,Others
15893.0,117,1,305.28000000000003,2,1,1,211,Others
15894.0,5,1,151.44,4,1,1,411,Others
15898.0,3,22,4129.26,4,4,4,444,Best Customers
15899.0,4,1,56.25,4,1,1,411,Others
15900.0,49,3,549.29,3,3,2,332,Others
15901.0,87,4,335.99,2,3,2,232,Others
15902.0,16,1,145.01,4,1,1,411,Others
15903.0,14,5,3813.0800000000004,4,4,4,444,Best Customers
15905.0,179,1,114.69,1,1,1,111,Others
15906.0,10,3,962.5,4,3,3,433,Others
15908.0,126,2,758.62,2,2,3,223,Others
15910.0,36,7,1432.29,3,4,3,343,Others
15911.0,259,8,1700.24,1,4,3,143,Others
15912.0,72,7,810.08,2,4,3,243,Others
15913.0,170,1,6.300000000000001,1,1,1,111,Others
15914.0,14,2,205.99,4,2,1,421,Others
15915.0,37,1,364.45,3,1,2,312,Others
15916.0,2,7,1874.83,4,4,4,444,Best Customers
15917.0,242,4,407.07,1,3,2,132,Others
15918.0,267,1,248.65,1,1,1,111,Others
15919.0,4,1,214.07999999999998,4,1,1,411,Others
15920.0,60,5,401.64,2,4,2,242,Others
15921.0,32,3,452.23,3,3,2,332,Others
15922.0,9,1,369.5,4,1,2,412,Others
15923.0,8,1,127.08,4,1,1,411,Others
15924.0,367,1,102.82,1,1,1,111,Others
15926.0,178,1,134.44,1,1,1,111,Others
15927.0,283,1,106.54,1,1,1,111,Others
15928.0,292,1,293.53,1,1,1,111,Others
15929.0,280,1,594.0,1,1,2,112,Others
15931.0,64,1,239.9,2,1,1,211,Others
15934.0,53,2,2190.66,3,2,4,324,Others
15936.0,15,2,282.79,4,2,1,421,Others
15938.0,92,4,330.23,2,3,2,232,Others
15939.0,10,1,2945.38,4,1,4,414,Others
15941.0,273,1,405.0,1,1,2,112,Others
15943.0,285,2,271.28999999999996,1,2,1,121,Others
15944.0,29,3,1839.1399999999999,3,3,4,334,Others
15945.0,1,4,646.27,4,3,2,432,Others
15946.0,138,3,2304.18,1,3,4,134,Others
15948.0,60,1,553.85,2,1,2,212,Others
15950.0,11,6,5376.2,4,4,4,444,Best Customers
15951.0,17,1,304.95,4,1,1,411,Others
15953.0,5,11,1990.8,4,4,4,444,Best Customers
15954.0,225,1,190.75,1,1,1,111,Others
15955.0,8,9,4242.1,4,4,4,444,Best Customers
15956.0,187,2,617.6,1,2,2,122,Others
15957.0,56,2,492.36,2,2,2,222,Others
15958.0,39,3,357.77,3,3,2,332,Others
15959.0,318,3,542.89,1,3,2,132,Others
15960.0,10,4,410.95,4,3,2,432,Others
15961.0,15,1,451.28999999999996,4,1,2,412,Others
15962.0,85,1,289.48,2,1,1,211,Others
15964.0,299,1,269.21000000000004,1,1,1,111,Others
15965.0,3,10,2119.26,4,4,4,444,Best Customers
15966.0,86,1,426.53000000000003,2,1,2,212,Others
15967.0,15,10,2568.32,4,4,4,444,Best Customers
15968.0,24,1,404.55,3,1,2,312,Others
15969.0,61,2,460.95,2,2,2,222,Others
15970.0,234,1,703.22,1,1,3,113,Others
15971.0,21,6,1702.98,3,4,3,343,Others
15972.0,92,5,1769.33,2,4,4,244,Others
15973.0,2,3,680.62,4,3,2,432,Others
15976.0,46,4,1266.77,3,3,3,333,Others
15978.0,68,2,2180.64,2,2,4,224,Others
15979.0,238,1,329.22,1,1,2,112,Others
15980.0,126,4,4144.82,2,3,4,234,Others
15981.0,37,13,5954.29,3,4,4,344,Others
15982.0,241,1,324.51,1,1,2,112,Others
15983.0,1,6,2458.9,4,4,4,444,Best Customers
15984.0,4,21,5735.09,4,4,4,444,Best Customers
15985.0,72,5,1572.8600000000001,2,4,3,243,Others
15986.0,17,1,186.3,4,1,1,411,Others
15987.0,4,2,216.7,4,2,1,421,Others
15988.0,187,2,582.11,1,2,2,122,Others
15989.0,11,2,368.31,4,2,2,422,Others
15990.0,130,5,1205.64,2,4,3,243,Others
15991.0,170,1,150.55,1,1,1,111,Others
15992.0,32,2,854.61,3,2,3,323,Others
15994.0,47,2,761.4100000000001,3,2,3,323,Others
15995.0,50,1,694.54,3,1,2,312,Others
15996.0,2,2,617.07,4,2,2,422,Others
15998.0,29,11,5193.92,3,4,4,344,Others
15999.0,371,1,20.4,1,1,1,111,Others
16001.0,17,1,583.39,4,1,2,412,Others
16002.0,261,1,169.21,1,1,1,111,Others
16003.0,17,5,2878.46,4,4,4,444,Best Customers
16004.0,110,5,2146.39,2,4,4,244,Others
16005.0,11,6,1786.78,4,4,4,444,Best Customers
16006.0,23,1,231.42,3,1,1,311,Others
16007.0,19,3,1359.25,3,3,3,333,Others
16008.0,18,12,4860.35,4,4,4,444,Best Customers
16010.0,12,8,1302.46,4,4,3,443,Others
16011.0,2,14,2486.0,4,4,4,444,Best Customers
16012.0,37,2,1563.3,3,2,3,323,Others
16013.0,7,39,20009.84,4,4,4,444,Best Customers
16014.0,44,2,453.45,3,2,2,322,Others
16016.0,2,4,980.91,4,3,3,433,Others
16017.0,53,4,1333.7,3,3,3,333,Others
16018.0,32,2,289.23,3,2,1,321,Others
16019.0,17,18,13542.92,4,4,4,444,Best Customers
16021.0,31,2,487.03,3,2,2,322,Others
16024.0,47,2,232.96,3,2,1,321,Others
16027.0,93,9,1113.74,2,4,3,243,Others
16028.0,231,1,82.2,1,1,1,111,Others
16029.0,8,47,41184.3,4,4,4,444,Best Customers
16032.0,92,6,1965.72,2,4,4,244,Others
16033.0,5,8,1985.6299999999999,4,4,4,444,Best Customers
16034.0,30,3,473.62,3,3,2,332,Others
16035.0,196,1,217.73,1,1,1,111,Others
16036.0,60,2,1797.92,2,2,4,224,Others
16037.0,180,2,654.32,1,2,2,122,Others
16039.0,59,2,456.4,2,2,2,222,Others
16040.0,66,4,1103.35,2,3,3,233,Others
16042.0,15,3,1067.85,4,3,3,433,Others
16043.0,15,4,1082.6000000000001,4,3,3,433,Others
16044.0,71,1,340.84000000000003,2,1,2,212,Others
16045.0,52,4,2094.23,3,3,4,334,Others
16046.0,198,1,235.78,1,1,1,111,Others
16047.0,318,1,107.14,1,1,1,111,Others
16048.0,9,4,818.7900000000001,4,3,3,433,Others
16049.0,11,3,777.34,4,3,3,433,Others
16050.0,19,2,162.8,3,2,1,321,Others
16051.0,317,1,188.44,1,1,1,111,Others
16053.0,49,4,2122.89,3,3,4,334,Others
16054.0,54,3,1327.98,2,3,3,233,Others
16057.0,155,3,1591.73,1,3,3,133,Others
16058.0,42,1,62.7,3,1,1,311,Others
16059.0,3,7,1718.66,4,4,4,444,Best Customers
16060.0,36,3,541.95,3,3,2,332,Others
16061.0,67,1,89.65,2,1,1,211,Others
16062.0,15,4,1709.83,4,3,3,433,Others
16064.0,361,1,109.31,1,1,1,111,Others
16065.0,1,8,1992.13,4,4,4,444,Best Customers
16067.0,198,3,3269.11,1,3,4,134,Others
16068.0,229,1,115.73,1,1,1,111,Others
16069.0,53,1,457.7,3,1,2,312,Others
16071.0,163,3,750.5600000000001,1,3,3,133,Others
16072.0,64,3,3595.77,2,3,4,234,Others
16074.0,26,1,252.5,3,1,1,311,Others
16075.0,138,2,736.9300000000001,1,2,3,123,Others
16077.0,261,1,2300.4,1,1,4,114,Others
16078.0,305,1,283.79,1,1,1,111,Others
16080.0,21,2,385.40000000000003,3,2,2,322,Others
16081.0,2,4,1637.14,4,3,3,433,Others
16082.0,306,1,106.75,1,1,1,111,Others
16083.0,18,2,1033.8,4,2,3,423,Others
16085.0,16,7,1359.52,4,4,3,443,Others
16086.0,3,6,1743.6,4,4,4,444,Best Customers
16087.0,25,5,1739.92,3,4,4,344,Others
16088.0,211,2,1437.43,1,2,3,123,Others
16089.0,22,2,263.49,3,2,1,321,Others
16090.0,260,1,180.56,1,1,1,111,Others
16092.0,140,3,770.08,1,3,3,133,Others
16094.0,11,7,2617.33,4,4,4,444,Best Customers
16095.0,92,1,447.05,2,1,2,212,Others
16096.0,52,3,1264.3500000000001,3,3,3,333,Others
16098.0,9,8,2435.67,4,4,4,444,Best Customers
16099.0,53,4,841.3,3,3,3,333,Others
16100.0,98,1,582.64,2,1,2,212,Others
16101.0,70,3,1938.46,2,3,4,234,Others
16103.0,25,16,4762.07,3,4,4,344,Others
16104.0,54,8,2476.25,2,4,4,244,Others
16105.0,74,4,2049.23,2,3,4,234,Others
16108.0,70,3,1393.42,2,3,3,233,Others
16109.0,334,1,327.6,1,1,2,112,Others
16110.0,158,1,460.64,1,1,2,112,Others
16111.0,64,1,549.33,2,1,2,212,Others
16115.0,33,4,892.92,3,3,3,333,Others
16117.0,38,2,422.19,3,2,2,322,Others
16118.0,288,1,4376.25,1,1,4,114,Others
16119.0,30,6,1297.45,3,4,3,343,Others
16120.0,58,2,1658.3700000000001,2,2,3,223,Others
16121.0,26,3,595.38,3,3,2,332,Others
16122.0,2,3,316.92,4,3,2,432,Others
16124.0,54,3,1523.49,2,3,3,233,Others
16125.0,3,14,4292.35,4,4,4,444,Best Customers
16126.0,15,11,8356.83,4,4,4,444,Best Customers
16127.0,362,1,145.06,1,1,1,111,Others
16128.0,16,6,1920.83,4,4,4,444,Best Customers
16129.0,43,3,1396.05,3,3,3,333,Others
16130.0,58,4,987.48,2,3,3,233,Others
16131.0,11,6,6450.88,4,4,4,444,Best Customers
16132.0,180,2,664.1999999999999,1,2,2,122,Others
16133.0,12,23,8403.22,4,4,4,444,Best Customers
16134.0,59,3,1527.25,2,3,3,233,Others
16135.0,219,1,301.9,1,1,1,111,Others
16136.0,299,1,237.42,1,1,1,111,Others
16137.0,316,1,422.7,1,1,2,112,Others
16138.0,14,3,910.35,4,3,3,433,Others
16139.0,358,2,475.74,1,2,2,122,Others
16140.0,7,2,832.4200000000001,4,2,3,423,Others
16141.0,53,1,335.54,3,1,2,312,Others
16143.0,5,7,2485.89,4,4,4,444,Best Customers
16145.0,24,8,3005.9500000000003,3,4,4,344,Others
16146.0,84,1,212.25,2,1,1,211,Others
16147.0,36,4,2023.91,3,3,4,334,Others
16148.0,72,1,310.3,2,1,2,212,Others
16149.0,65,1,141.70000000000002,2,1,1,211,Others
16150.0,8,6,2342.57,4,4,4,444,Best Customers
16153.0,56,6,3309.2599999999998,2,4,4,244,Others
16155.0,17,5,796.9,4,4,3,443,Others
16156.0,18,11,3096.14,4,4,4,444,Best Customers
16158.0,158,9,628.32,1,4,2,142,Others
16159.0,106,3,884.59,2,3,3,233,Others
16161.0,4,25,7210.59,4,4,4,444,Best Customers
16163.0,1,5,1992.98,4,4,4,444,Best Customers
16165.0,141,1,79.9,1,1,1,111,Others
16166.0,64,2,435.83,2,2,2,222,Others
16167.0,50,5,1386.1200000000001,3,4,3,343,Others
16168.0,5,40,6848.87,4,4,4,444,Best Customers
16170.0,31,14,4983.95,3,4,4,344,Others
16172.0,109,3,744.34,2,3,3,233,Others
16174.0,127,4,1237.2,2,3,3,233,Others
16175.0,107,3,798.85,2,3,3,233,Others
16176.0,57,4,2052.69,2,3,4,234,Others
16177.0,72,7,1915.36,2,4,4,244,Others
16178.0,37,1,414.7,3,1,2,312,Others
16180.0,114,5,5995.69,2,4,4,244,Others
16182.0,74,5,3354.0,2,4,4,244,Others
